Date,Ticker,Bank_Name,Open_Price,High_Price,Low_Price,Close_Price,Volume
2021-01-04,RJF,Raymond James Financial,63.746665954589844,63.746665954589844,62.02000045776367,62.686668395996094,986700
2021-01-05,RJF,Raymond James Financial,64.03333282470703,64.03333282470703,62.393333435058594,62.93333435058594,1103700
2021-01-06,RJF,Raymond James Financial,64.18000030517578,67.27999877929688,63.53333282470703,66.66000366210938,1906800
2021-01-07,RJF,Raymond James Financial,67.62000274658203,68.63333129882812,67.2066650390625,67.81999969482422,1327950
2021-01-08,RJF,Raymond James Financial,67.94000244140625,68.31999969482422,67.0,68.0,897450
2021-01-11,RJF,Raymond James Financial,67.38666534423828,69.27999877929688,67.0199966430664,68.87333679199219,1121100
2021-01-12,RJF,Raymond James Financial,68.93333435058594,70.12000274658203,68.88666534423828,69.0199966430664,1700700
2021-01-13,RJF,Raymond James Financial,68.63999938964844,68.92666625976562,67.23332977294922,67.91999816894531,1150050
2021-01-14,RJF,Raymond James Financial,68.1866683959961,68.8133316040039,67.96666717529297,68.46666717529297,1804050
2021-01-15,RJF,Raymond James Financial,68.07333374023438,69.16666412353516,67.6866683959961,68.62666320800781,895650
2021-01-19,RJF,Raymond James Financial,68.87333679199219,69.67333221435547,68.54666900634766,69.23999786376953,1095150
2021-01-20,RJF,Raymond James Financial,69.0199966430664,69.413330078125,68.4800033569336,68.98666381835938,949200
2021-01-21,RJF,Raymond James Financial,69.05999755859375,69.44000244140625,68.26667022705078,68.4000015258789,749250
2021-01-22,RJF,Raymond James Financial,67.55999755859375,68.16666412353516,67.50666809082031,68.02666473388672,995550
2021-01-25,RJF,Raymond James Financial,67.19999694824219,68.23332977294922,66.4000015258789,66.77999877929688,1167450
2021-01-26,RJF,Raymond James Financial,67.25333404541016,67.31999969482422,65.69999694824219,65.76667022705078,747300
2021-01-27,RJF,Raymond James Financial,64.83999633789062,65.04666900634766,62.939998626708984,63.606666564941406,1518300
2021-01-28,RJF,Raymond James Financial,64.36000061035156,67.28666687011719,64.28666687011719,66.40666961669922,2010900
2021-01-29,RJF,Raymond James Financial,66.6866683959961,68.08000183105469,65.73332977294922,66.62000274658203,2659950
2021-02-01,RJF,Raymond James Financial,66.98666381835938,68.65333557128906,66.9800033569336,68.27999877929688,1435500
2021-02-02,RJF,Raymond James Financial,69.26667022705078,70.1933364868164,68.9800033569336,69.8933334350586,1289100
2021-02-03,RJF,Raymond James Financial,69.5,70.66666412353516,69.27999877929688,70.34666442871094,1174500
2021-02-04,RJF,Raymond James Financial,70.40666961669922,72.32666778564453,70.40666961669922,71.92666625976562,995250
2021-02-05,RJF,Raymond James Financial,72.54666900634766,73.11333465576172,71.82666778564453,72.94000244140625,824700
2021-02-08,RJF,Raymond James Financial,73.33333587646484,73.9000015258789,73.27999877929688,73.4800033569336,1060200
2021-02-09,RJF,Raymond James Financial,73.33333587646484,74.56666564941406,72.66666412353516,73.8933334350586,1073100
2021-02-10,RJF,Raymond James Financial,74.23332977294922,75.6933364868164,73.76667022705078,75.13333129882812,1166550
2021-02-11,RJF,Raymond James Financial,75.27333068847656,75.63999938964844,73.80000305175781,75.63333129882812,886650
2021-02-12,RJF,Raymond James Financial,75.62000274658203,77.21333312988281,75.36000061035156,76.086669921875,973950
2021-02-16,RJF,Raymond James Financial,76.67333221435547,78.66000366210938,76.44667053222656,78.31999969482422,1379100
2021-02-17,RJF,Raymond James Financial,77.90666961669922,78.45333099365234,77.03333282470703,77.93333435058594,916050
2021-02-18,RJF,Raymond James Financial,77.33333587646484,78.36000061035156,76.54666900634766,77.4800033569336,1324500
2021-02-19,RJF,Raymond James Financial,77.77333068847656,79.1066665649414,77.50666809082031,78.83333587646484,1194600
2021-02-22,RJF,Raymond James Financial,78.5,79.77333068847656,78.24666595458984,79.67333221435547,1171350
2021-02-23,RJF,Raymond James Financial,80.0199966430664,80.02666473388672,78.83333587646484,79.28666687011719,1404750
2021-02-24,RJF,Raymond James Financial,79.75333404541016,81.80000305175781,79.19999694824219,81.76667022705078,1453350
2021-02-25,RJF,Raymond James Financial,82.1933364868164,82.68000030517578,79.76667022705078,80.27999877929688,1571100
2021-02-26,RJF,Raymond James Financial,79.73999786376953,80.42666625976562,77.75333404541016,77.82666778564453,1386900
2021-03-01,RJF,Raymond James Financial,79.46666717529297,81.54000091552734,79.4000015258789,80.6866683959961,957750
2021-03-02,RJF,Raymond James Financial,80.51333618164062,80.59333038330078,78.78666687011719,78.84666442871094,1041000
2021-03-03,RJF,Raymond James Financial,79.35333251953125,80.58000183105469,78.84666442871094,79.086669921875,1122750
2021-03-04,RJF,Raymond James Financial,78.90666961669922,79.44667053222656,76.24666595458984,77.7933349609375,981300
2021-03-05,RJF,Raymond James Financial,79.33333587646484,79.6066665649414,75.90666961669922,78.37999725341797,1357350
2021-03-08,RJF,Raymond James Financial,79.26000213623047,79.8133316040039,78.27333068847656,78.4000015258789,1351950
2021-03-09,RJF,Raymond James Financial,77.73332977294922,78.6866683959961,76.4000015258789,77.55332946777344,1420350
2021-03-10,RJF,Raymond James Financial,78.1866683959961,78.67333221435547,77.586669921875,78.28666687011719,1565700
2021-03-11,RJF,Raymond James Financial,77.82666778564453,79.21333312988281,77.22666931152344,78.50666809082031,888450
2021-03-12,RJF,Raymond James Financial,79.52666473388672,80.13333129882812,78.50666809082031,79.83333587646484,1220400
2021-03-15,RJF,Raymond James Financial,79.94667053222656,80.26667022705078,78.77999877929688,80.1933364868164,1236900
2021-03-16,RJF,Raymond James Financial,79.48666381835938,79.78666687011719,78.76000213623047,79.25333404541016,1204200
2021-03-17,RJF,Raymond James Financial,80.0,80.90666961669922,79.44667053222656,80.1866683959961,796650
2021-03-18,RJF,Raymond James Financial,81.2933349609375,82.11333465576172,79.71333312988281,80.22666931152344,2072100
2021-03-19,RJF,Raymond James Financial,79.25333404541016,80.13333129882812,78.45999908447266,79.8066635131836,2211150
2021-03-22,RJF,Raymond James Financial,79.6933364868164,80.37999725341797,78.56666564941406,79.7066650390625,1022550
2021-03-23,RJF,Raymond James Financial,79.1933364868164,80.02666473388672,77.8133316040039,78.66000366210938,1986750
2021-03-24,RJF,Raymond James Financial,79.413330078125,80.77999877929688,79.04000091552734,79.04000091552734,1311900
2021-03-25,RJF,Raymond James Financial,78.92666625976562,81.13999938964844,78.18000030517578,80.82666778564453,1140750
2021-03-26,RJF,Raymond James Financial,81.73332977294922,82.44667053222656,80.91999816894531,82.3933334350586,937950
2021-03-29,RJF,Raymond James Financial,81.22666931152344,81.94667053222656,80.00666809082031,80.9000015258789,836100
2021-03-30,RJF,Raymond James Financial,81.33999633789062,82.37999725341797,81.07333374023438,81.85333251953125,801450
2021-03-31,RJF,Raymond James Financial,81.66666412353516,83.01333618164062,81.47333526611328,81.7066650390625,1103250
2021-04-01,RJF,Raymond James Financial,81.586669921875,84.38666534423828,81.586669921875,84.33999633789062,1143300
2021-04-05,RJF,Raymond James Financial,85.23332977294922,86.4000015258789,84.91999816894531,85.94000244140625,1165650
2021-04-06,RJF,Raymond James Financial,85.413330078125,86.086669921875,84.3133316040039,84.88666534423828,1115250
2021-04-07,RJF,Raymond James Financial,85.08000183105469,85.26667022705078,84.36000061035156,84.87333679199219,851100
2021-04-08,RJF,Raymond James Financial,84.5199966430664,84.83333587646484,83.0199966430664,83.913330078125,1362150
2021-04-09,RJF,Raymond James Financial,84.97333526611328,85.27333068847656,83.5999984741211,84.6866683959961,1641900
2021-04-12,RJF,Raymond James Financial,85.0999984741211,85.62000274658203,84.86666870117188,85.46666717529297,1102950
2021-04-13,RJF,Raymond James Financial,85.37999725341797,85.37999725341797,84.07333374023438,84.57333374023438,910800
2021-04-14,RJF,Raymond James Financial,84.86666870117188,87.33333587646484,84.77333068847656,86.23332977294922,1069050
2021-04-15,RJF,Raymond James Financial,86.44667053222656,87.05332946777344,85.37333679199219,86.66666412353516,826200
2021-04-16,RJF,Raymond James Financial,87.31999969482422,87.53333282470703,85.77333068847656,86.50666809082031,780750
2021-04-19,RJF,Raymond James Financial,86.02666473388672,87.08000183105469,85.57333374023438,86.27333068847656,660000
2021-04-20,RJF,Raymond James Financial,85.58000183105469,85.69999694824219,83.69999694824219,84.47333526611328,731400
2021-04-21,RJF,Raymond James Financial,84.33333587646484,85.05332946777344,83.73332977294922,84.76667022705078,1212150
2021-04-22,RJF,Raymond James Financial,84.95999908447266,85.47333526611328,83.86000061035156,84.3066635131836,778650
2021-04-23,RJF,Raymond James Financial,84.11333465576172,86.7066650390625,84.11333465576172,86.36666870117188,583200
2021-04-26,RJF,Raymond James Financial,87.04000091552734,87.63333129882812,86.31999969482422,86.61333465576172,562350
2021-04-27,RJF,Raymond James Financial,86.6066665649414,87.086669921875,86.14666748046875,87.086669921875,500550
2021-04-28,RJF,Raymond James Financial,87.26667022705078,88.19999694824219,87.00666809082031,87.44667053222656,1011150
2021-04-29,RJF,Raymond James Financial,87.90666961669922,88.37333679199219,86.12000274658203,88.04666900634766,1001550
2021-04-30,RJF,Raymond James Financial,87.64666748046875,87.64666748046875,86.26667022705078,87.1866683959961,964800
2021-05-03,RJF,Raymond James Financial,88.48666381835938,88.80000305175781,87.1866683959961,87.91999816894531,1034700
2021-05-04,RJF,Raymond James Financial,87.6866683959961,88.45333099365234,86.4000015258789,88.34666442871094,638250
2021-05-05,RJF,Raymond James Financial,89.0,90.24666595458984,87.8066635131836,89.97333526611328,746100
2021-05-06,RJF,Raymond James Financial,90.35333251953125,90.97333526611328,89.38666534423828,90.96666717529297,642150
2021-05-07,RJF,Raymond James Financial,89.6933364868164,91.18000030517578,89.24666595458984,91.09333038330078,792300
2021-05-10,RJF,Raymond James Financial,91.55332946777344,92.37333679199219,90.01333618164062,90.03333282470703,726750
